Name,Longitude location of institution,Latitude location of institution,search_url,image,url
University of New Hampshire at Manchester,-71.468764,42.990331,http://api.duckduckgo.com/?q=University+of+New+Hampshire+at+Manchester%20wikipedia&format=json,,
Plymouth State University,-71.691164,43.757386,http://api.duckduckgo.com/?q=Plymouth+State+University%20wikipedia&format=json,,
Rivier University,-71.455466,42.738343,http://api.duckduckgo.com/?q=Rivier+University%20wikipedia&format=json,,
Saint Anselm College,-71.508177,42.985066,http://api.duckduckgo.com/?q=Saint+Anselm+College%20wikipedia&format=json,,
Granite State College,-71.527241,43.1929,http://api.duckduckgo.com/?q=Granite+State+College%20wikipedia&format=json,,
Thomas More College of Liberal Arts,-71.48364,42.807701,http://api.duckduckgo.com/?q=Thomas+More+College+of+Liberal+Arts%20wikipedia&format=json,,
Bloomfield College,-74.19593,40.794218,http://api.duckduckgo.com/?q=Bloomfield+College%20wikipedia&format=json,,
Caldwell College,-74.273697,40.834285,http://api.duckduckgo.com/?q=Caldwell+College%20wikipedia&format=json,,
Centenary College,-74.832775,40.848693,http://api.duckduckgo.com/?q=Centenary+College%20wikipedia&format=json,,
Drew University,-74.425825,40.757026,http://api.duckduckgo.com/?q=Drew+University%20wikipedia&format=json,,
Fairleigh Dickinson University-Metropolitan Campus,-74.030023,40.896162,http://api.duckduckgo.com/?q=Fairleigh+Dickinson+University-Metropolitan+Campus%20wikipedia&format=json,,
Felician College,-74.096452,40.867272,http://api.duckduckgo.com/?q=Felician+College%20wikipedia&format=json,,
Fairleigh Dickinson University-College at Florham,-74.435359,40.777364,http://api.duckduckgo.com/?q=Fairleigh+Dickinson+University-College+at+Florham%20wikipedia&format=json,,
Georgian Court University,-74.22622,40.098706,http://api.duckduckgo.com/?q=Georgian+Court+University%20wikipedia&format=json,,
Rowan University,-75.117974,39.709768,http://api.duckduckgo.com/?q=Rowan+University%20wikipedia&format=json,,
New Jersey City University,-74.08727,40.709937,http://api.duckduckgo.com/?q=New+Jersey+City+University%20wikipedia&format=json,,
Kean University,-74.234668,40.679429,http://api.duckduckgo.com/?q=Kean+University%20wikipedia&format=json,,
Monmouth University,-74.006447,40.280066,http://api.duckduckgo.com/?q=Monmouth+University%20wikipedia&format=json,,
Montclair State University,-74.199455,40.859233,http://api.duckduckgo.com/?q=Montclair+State+University%20wikipedia&format=json,,
New Jersey Institute of Technology,-74.177113,40.741997,http://api.duckduckgo.com/?q=New+Jersey+Institute+of+Technology%20wikipedia&format=json,,
Princeton University,-74.663708,40.348496,http://api.duckduckgo.com/?q=Princeton+University%20wikipedia&format=json,,
Ramapo College of New Jersey,-74.116384,41.007523,http://api.duckduckgo.com/?q=Ramapo+College+of+New+Jersey%20wikipedia&format=json,,
Rider University,-74.742822,40.283122,http://api.duckduckgo.com/?q=Rider+University%20wikipedia&format=json,,
Rutgers University-Camden,-75.125303,39.948628,http://api.duckduckgo.com/?q=Rutgers+University-Camden%20wikipedia&format=json,,
Rutgers University-New Brunswick,-74.45051,40.503796,http://api.duckduckgo.com/?q=Rutgers+University-New+Brunswick%20wikipedia&format=json,,
Rutgers University-Newark,-74.175294,40.741303,http://api.duckduckgo.com/?q=Rutgers+University-Newark%20wikipedia&format=json,,
Saint Peter's University,-74.071541,40.727105,http://api.duckduckgo.com/?q=Saint+Peter%27s+University%20wikipedia&format=json,,
Seton Hall University,-74.248753,40.742859,http://api.duckduckgo.com/?q=Seton+Hall+University%20wikipedia&format=json,,
College of Saint Elizabeth,-74.436039,40.781061,http://api.duckduckgo.com/?q=College+of+Saint+Elizabeth%20wikipedia&format=json,,
Stevens Institute of Technology,-74.025334,40.744776,http://api.duckduckgo.com/?q=Stevens+Institute+of+Technology%20wikipedia&format=json,,
The Richard Stockton College of New Jersey,-74.531087,39.492036,http://api.duckduckgo.com/?q=The+Richard+Stockton+College+of+New+Jersey%20wikipedia&format=json,,
Thomas Edison State College,-74.769652,40.22011,http://api.duckduckgo.com/?q=Thomas+Edison+State+College%20wikipedia&format=json,,
The College of New Jersey,-74.777412,40.268742,http://api.duckduckgo.com/?q=The+College+of+New+Jersey%20wikipedia&format=json,,
William Paterson University of New Jersey,-74.199465,40.946256,http://api.duckduckgo.com/?q=William+Paterson+University+of+New+Jersey%20wikipedia&format=json,,
Eastern New Mexico University-Main Campus,-103.347294,34.17826,http://api.duckduckgo.com/?q=Eastern+New+Mexico+University-Main+Campus%20wikipedia&format=json,,
New Mexico Highlands University,-105.222824,35.598982,http://api.duckduckgo.com/?q=New+Mexico+Highlands+University%20wikipedia&format=json,,
New Mexico Institute of Mining and Technology,-106.907491,34.066035,http://api.duckduckgo.com/?q=New+Mexico+Institute+of+Mining+and+Technology%20wikipedia&format=json,,
University of New Mexico-Main Campus,-106.620155,35.083868,http://api.duckduckgo.com/?q=University+of+New+Mexico-Main+Campus%20wikipedia&format=json,,
New Mexico State University-Main Campus,-106.747841,32.282875,http://api.duckduckgo.com/?q=New+Mexico+State+University-Main+Campus%20wikipedia&format=json,,
Northern New Mexico College,-106.084395,36.004073,http://api.duckduckgo.com/?q=Northern+New+Mexico+College%20wikipedia&format=json,,
University of the Southwest,-103.186948,32.775496,http://api.duckduckgo.com/?q=University+of+the+Southwest%20wikipedia&format=json,,
Western New Mexico University,-108.284768,32.776962,http://api.duckduckgo.com/?q=Western+New+Mexico+University%20wikipedia&format=json,,
Vaughn College of Aeronautics and Technology,-73.881721,40.768348,http://api.duckduckgo.com/?q=Vaughn+College+of+Aeronautics+and+Technology%20wikipedia&format=json,,
Adelphi University,-73.653321,40.721439,http://api.duckduckgo.com/?q=Adelphi+University%20wikipedia&format=json,,
Alfred University,-77.788625,42.255866,http://api.duckduckgo.com/?q=Alfred+University%20wikipedia&format=json,,
Bard College,-73.906243,42.021803,http://api.duckduckgo.com/?q=Bard+College%20wikipedia&format=json,,
Barnard College,-73.964027,40.809137,http://api.duckduckgo.com/?q=Barnard+College%20wikipedia&format=json,,
Boricua College,-73.9458,40.833434,http://api.duckduckgo.com/?q=Boricua+College%20wikipedia&format=json,,
Canisius College,-78.851794,42.925319,http://api.duckduckgo.com/?q=Canisius+College%20wikipedia&format=json,,
Cazenovia College,-75.854054,42.931946,http://api.duckduckgo.com/?q=Cazenovia+College%20wikipedia&format=json,,
Clarkson University,-74.999947,44.663761,http://api.duckduckgo.com/?q=Clarkson+University%20wikipedia&format=json,,
Colgate University,-75.535,42.8188,http://api.duckduckgo.com/?q=Colgate+University%20wikipedia&format=json,,
Metropolitan College of New York,-74.007056,40.723516,http://api.duckduckgo.com/?q=Metropolitan+College+of+New+York%20wikipedia&format=json,,
Columbia University in the City of New York,-73.961885,40.808286,http://api.duckduckgo.com/?q=Columbia+University+in+the+City+of+New+York%20wikipedia&format=json,,
Concordia College-New York,-73.82212,40.94253,http://api.duckduckgo.com/?q=Concordia+College-New+York%20wikipedia&format=json,,
Cooper Union for the Advancement of Science and Art,-73.990516,40.72938,http://api.duckduckgo.com/?q=Cooper+Union+for+the+Advancement+of+Science+and+Art%20wikipedia&format=json,,
Cornell University,-76.48269,42.445291,http://api.duckduckgo.com/?q=Cornell+University%20wikipedia&format=json,,
CUNY Bernard M Baruch College,-73.983417,40.740238,http://api.duckduckgo.com/?q=CUNY+Bernard+M+Baruch+College%20wikipedia&format=json,,
CUNY Brooklyn College,-73.95312,40.631912,http://api.duckduckgo.com/?q=CUNY+Brooklyn+College%20wikipedia&format=json,,
College of Staten Island CUNY,-74.148701,40.603949,http://api.duckduckgo.com/?q=College+of+Staten+Island+CUNY%20wikipedia&format=json,,
CUNY City College,-73.95055,40.819794,http://api.duckduckgo.com/?q=CUNY+City+College%20wikipedia&format=json,,
CUNY Graduate School and University Center,-73.983575,40.748503,http://api.duckduckgo.com/?q=CUNY+Graduate+School+and+University+Center%20wikipedia&format=json,,
CUNY Hunter College,-73.964795,40.768669,http://api.duckduckgo.com/?q=CUNY+Hunter+College%20wikipedia&format=json,,
CUNY John Jay College of Criminal Justice,-73.988381,40.770675,http://api.duckduckgo.com/?q=CUNY+John+Jay+College+of+Criminal+Justice%20wikipedia&format=json,,
CUNY Lehman College,-73.894627,40.873928,http://api.duckduckgo.com/?q=CUNY+Lehman+College%20wikipedia&format=json,,
CUNY Medgar Evers College,-73.957076,40.666256,http://api.duckduckgo.com/?q=CUNY+Medgar+Evers+College%20wikipedia&format=json,,
CUNY New York City College of Technology,-73.987856,40.695483,http://api.duckduckgo.com/?q=CUNY+New+York+City+College+of+Technology%20wikipedia&format=json,,
CUNY Queens College,-73.815387,40.737771,http://api.duckduckgo.com/?q=CUNY+Queens+College%20wikipedia&format=json,,
CUNY York College,-73.794586,40.702661,http://api.duckduckgo.com/?q=CUNY+York+College%20wikipedia&format=json,,
D'Youville College,-78.890369,42.902263,http://api.duckduckgo.com/?q=D%27Youville+College%20wikipedia&format=json,,
Daemen College,-78.789025,42.965024,http://api.duckduckgo.com/?q=Daemen+College%20wikipedia&format=json,,
Dominican College of Blauvelt,-73.95234,41.054111,http://api.duckduckgo.com/?q=Dominican+College+of+Blauvelt%20wikipedia&format=json,,
Dowling College,-73.164816,40.746051,http://api.duckduckgo.com/?q=Dowling+College%20wikipedia&format=json,,
Elmira College,-76.811333,42.092724,http://api.duckduckgo.com/?q=Elmira+College%20wikipedia&format=json,,
Fashion Institute of Technology,-73.994781,40.74731,http://api.duckduckgo.com/?q=Fashion+Institute+of+Technology%20wikipedia&format=json,,
Fordham University,-73.889578,40.861183,http://api.duckduckgo.com/?q=Fordham+University%20wikipedia&format=json,,
Hamilton College,-75.408853,43.047809,http://api.duckduckgo.com/?q=Hamilton+College%20wikipedia&format=json,,
Hartwick College,-75.073609,42.454023,http://api.duckduckgo.com/?q=Hartwick+College%20wikipedia&format=json,,
Hilbert College,-78.82029,42.75505,http://api.duckduckgo.com/?q=Hilbert+College%20wikipedia&format=json,,
Hobart William Smith Colleges,-76.984813,42.858562,http://api.duckduckgo.com/?q=Hobart+William+Smith+Colleges%20wikipedia&format=json,,
Hofstra University,-73.60078,40.715959,http://api.duckduckgo.com/?q=Hofstra+University%20wikipedia&format=json,,
Houghton College,-78.156882,42.426841,http://api.duckduckgo.com/?q=Houghton+College%20wikipedia&format=json,,
Iona College,-73.785635,40.927107,http://api.duckduckgo.com/?q=Iona+College%20wikipedia&format=json,,
Ithaca College,-76.495057,42.42264,http://api.duckduckgo.com/?q=Ithaca+College%20wikipedia&format=json,,
Keuka College,-77.090518,42.61541,http://api.duckduckgo.com/?q=Keuka+College%20wikipedia&format=json,,
Le Moyne College,-76.088449,43.047316,http://api.duckduckgo.com/?q=Le+Moyne+College%20wikipedia&format=json,,
LIU Brooklyn,-73.980872,40.690134,http://api.duckduckgo.com/?q=LIU+Brooklyn%20wikipedia&format=json,,
LIU Post,-73.593279,40.820043,http://api.duckduckgo.com/?q=LIU+Post%20wikipedia&format=json,,
LIU Brentwood,-73.287113,40.803845,http://api.duckduckgo.com/?q=LIU+Brentwood%20wikipedia&format=json,,
Manhattan College,-73.901893,40.889756,http://api.duckduckgo.com/?q=Manhattan+College%20wikipedia&format=json,,
Manhattanville College,-73.718316,41.031054,http://api.duckduckgo.com/?q=Manhattanville+College%20wikipedia&format=json,,
Marist College,-73.934342,41.721955,http://api.duckduckgo.com/?q=Marist+College%20wikipedia&format=json,,
Marymount Manhattan College,-73.959676,40.769108,http://api.duckduckgo.com/?q=Marymount+Manhattan+College%20wikipedia&format=json,,
Medaille College,-78.856569,42.92895,http://api.duckduckgo.com/?q=Medaille+College%20wikipedia&format=json,,
Mercy College,-73.874571,41.021436,http://api.duckduckgo.com/?q=Mercy+College%20wikipedia&format=json,,
Molloy College,-73.626278,40.68597,http://api.duckduckgo.com/?q=Molloy+College%20wikipedia&format=json,,
Mount Saint Mary College,-74.012906,41.511212,http://api.duckduckgo.com/?q=Mount+Saint+Mary+College%20wikipedia&format=json,,
College of Mount Saint Vincent,-73.907019,40.912814,http://api.duckduckgo.com/?q=College+of+Mount+Saint+Vincent%20wikipedia&format=json,,
Nazareth College,-77.514417,43.102406,http://api.duckduckgo.com/?q=Nazareth+College%20wikipedia&format=json,,
The College of New Rochelle,-73.781104,40.899427,http://api.duckduckgo.com/?q=The+College+of+New+Rochelle%20wikipedia&format=json,,
The New School,-73.994636,40.735275,http://api.duckduckgo.com/?q=The+New+School%20wikipedia&format=json,,
New York University,-73.997264,40.729452,http://api.duckduckgo.com/?q=New+York+University%20wikipedia&format=json,,
Niagara University,-79.046229,43.132713,http://api.duckduckgo.com/?q=Niagara+University%20wikipedia&format=json,,
New York Institute of Technology,-73.608885,40.814402,http://api.duckduckgo.com/?q=New+York+Institute+of+Technology%20wikipedia&format=json,,
Nyack College,-73.931106,41.086425,http://api.duckduckgo.com/?q=Nyack+College%20wikipedia&format=json,,
Pace University-New York,-74.004719,40.711014,http://api.duckduckgo.com/?q=Pace+University-New+York%20wikipedia&format=json,,
Paul Smiths College of Arts and Science,-74.253006,44.437366,http://api.duckduckgo.com/?q=Paul+Smiths+College+of+Arts+and+Science%20wikipedia&format=json,,
Polytechnic Institute of New York University,-73.986774,40.694371,http://api.duckduckgo.com/?q=Polytechnic+Institute+of+New+York+University%20wikipedia&format=json,,
Rensselaer Polytechnic Institute,-73.678768,42.728983,http://api.duckduckgo.com/?q=Rensselaer+Polytechnic+Institute%20wikipedia&format=json,,
Roberts Wesleyan College,-77.798964,43.126747,http://api.duckduckgo.com/?q=Roberts+Wesleyan+College%20wikipedia&format=json,,
Rochester Institute of Technology,-77.67521,43.090325,http://api.duckduckgo.com/?q=Rochester+Institute+of+Technology%20wikipedia&format=json,,
University of Rochester,-77.631042,43.126437,http://api.duckduckgo.com/?q=University+of+Rochester%20wikipedia&format=json,,
The Sage Colleges,-73.693711,42.72821,http://api.duckduckgo.com/?q=The+Sage+Colleges%20wikipedia&format=json,,
St Bonaventure University,-78.47586,42.07863,http://api.duckduckgo.com/?q=St+Bonaventure+University%20wikipedia&format=json,,
St Francis College,-73.991653,40.693076,http://api.duckduckgo.com/?q=St+Francis+College%20wikipedia&format=json,,
St Lawrence University,-75.161343,44.589879,http://api.duckduckgo.com/?q=St+Lawrence+University%20wikipedia&format=json,,
The College of Saint Rose,-73.78611,42.664664,http://api.duckduckgo.com/?q=The+College+of+Saint+Rose%20wikipedia&format=json,,
St Thomas Aquinas College,-73.934182,41.041126,http://api.duckduckgo.com/?q=St+Thomas+Aquinas+College%20wikipedia&format=json,,
Sarah Lawrence College,-73.84381,40.934147,http://api.duckduckgo.com/?q=Sarah+Lawrence+College%20wikipedia&format=json,,
Siena College,-73.75153,42.718586,http://api.duckduckgo.com/?q=Siena+College%20wikipedia&format=json,,
Skidmore College,-73.785108,43.092696,http://api.duckduckgo.com/?q=Skidmore+College%20wikipedia&format=json,,
Saint Joseph's College-New York,-73.968037,40.690485,http://api.duckduckgo.com/?q=Saint+Joseph%27s+College-New+York%20wikipedia&format=json,,
Saint John Fisher College,-77.516979,43.117064,http://api.duckduckgo.com/?q=Saint+John+Fisher+College%20wikipedia&format=json,,
St John's University-New York,-73.795301,40.721979,http://api.duckduckgo.com/?q=St+John%27s+University-New+York%20wikipedia&format=json,,
SUNY College of Technology at Alfred,-77.791057,42.258745,http://api.duckduckgo.com/?q=SUNY+College+of+Technology+at+Alfred%20wikipedia&format=json,,
SUNY College of Technology at Canton,-75.185005,44.607346,http://api.duckduckgo.com/?q=SUNY+College+of+Technology+at+Canton%20wikipedia&format=json,,
SUNY College of Technology at Delhi,-74.924225,42.270129,http://api.duckduckgo.com/?q=SUNY+College+of+Technology+at+Delhi%20wikipedia&format=json,,
SUNY College of Agriculture and Technology at Cobleskill,-74.504897,42.661622,http://api.duckduckgo.com/?q=SUNY+College+of+Agriculture+and+Technology+at+Cobleskill%20wikipedia&format=json,,
Farmingdale State College,-73.426371,40.75408,http://api.duckduckgo.com/?q=Farmingdale+State+College%20wikipedia&format=json,,
Morrisville State College,-75.604369,42.891392,http://api.duckduckgo.com/?q=Morrisville+State+College%20wikipedia&format=json,,
SUNY at Albany,-73.825014,42.686917,http://api.duckduckgo.com/?q=SUNY+at+Albany%20wikipedia&format=json,,
SUNY at Binghamton,-75.971143,42.088049,http://api.duckduckgo.com/?q=SUNY+at+Binghamton%20wikipedia&format=json,,
University at Buffalo,-78.790103,43.001433,http://api.duckduckgo.com/?q=University+at+Buffalo%20wikipedia&format=json,,
Stony Brook University,-73.123595,40.913138,http://api.duckduckgo.com/?q=Stony+Brook+University%20wikipedia&format=json,,
SUNY College of Environmental Science and Forestry,-76.139236,43.034355,http://api.duckduckgo.com/?q=SUNY+College+of+Environmental+Science+and+Forestry%20wikipedia&format=json,,
SUNY Institute of Technology at Utica-Rome,-75.2292,43.13528,http://api.duckduckgo.com/?q=SUNY+Institute+of+Technology+at+Utica-Rome%20wikipedia&format=json,,
SUNY College at Brockport,-77.949824,43.209862,http://api.duckduckgo.com/?q=SUNY+College+at+Brockport%20wikipedia&format=json,,
Buffalo State SUNY,-78.88067,42.934199,http://api.duckduckgo.com/?q=Buffalo+State+SUNY%20wikipedia&format=json,,
SUNY College at Cortland,-76.197909,42.590158,http://api.duckduckgo.com/?q=SUNY+College+at+Cortland%20wikipedia&format=json,,
SUNY at Fredonia,-79.336109,42.450961,http://api.duckduckgo.com/?q=SUNY+at+Fredonia%20wikipedia&format=json,,
SUNY College at Geneseo,-77.821999,42.796864,http://api.duckduckgo.com/?q=SUNY+College+at+Geneseo%20wikipedia&format=json,,
State University of New York at New Paltz,-74.088727,41.737205,http://api.duckduckgo.com/?q=State+University+of+New+York+at+New+Paltz%20wikipedia&format=json,,
SUNY Oneonta,-75.064186,42.466555,http://api.duckduckgo.com/?q=SUNY+Oneonta%20wikipedia&format=json,,
SUNY College at Oswego,-76.543885,43.453047,http://api.duckduckgo.com/?q=SUNY+College+at+Oswego%20wikipedia&format=json,,
SUNY College at Potsdam,-74.976889,44.662862,http://api.duckduckgo.com/?q=SUNY+College+at+Potsdam%20wikipedia&format=json,,
SUNY at Purchase College,-73.700127,41.047092,http://api.duckduckgo.com/?q=SUNY+at+Purchase+College%20wikipedia&format=json,,
SUNY College at Old Westbury,-73.570966,40.789842,http://api.duckduckgo.com/?q=SUNY+College+at+Old+Westbury%20wikipedia&format=json,,
SUNY College at Plattsburgh,-73.467342,44.691103,http://api.duckduckgo.com/?q=SUNY+College+at+Plattsburgh%20wikipedia&format=json,,
SUNY Empire State College,-73.779915,43.078304,http://api.duckduckgo.com/?q=SUNY+Empire+State+College%20wikipedia&format=json,,
SUNY Maritime College,-73.800336,40.809048,http://api.duckduckgo.com/?q=SUNY+Maritime+College%20wikipedia&format=json,,
Syracuse University,-76.136738,43.040525,http://api.duckduckgo.com/?q=Syracuse+University%20wikipedia&format=json,,
Teachers College at Columbia University,-73.960399,40.810311,http://api.duckduckgo.com/?q=Teachers+College+at+Columbia+University%20wikipedia&format=json,,
Touro College,-73.989932,40.742172,http://api.duckduckgo.com/?q=Touro+College%20wikipedia&format=json,,
Excelsior College,-73.862204,42.704887,http://api.duckduckgo.com/?q=Excelsior+College%20wikipedia&format=json,,
Union College,-73.928498,42.817578,http://api.duckduckgo.com/?q=Union+College%20wikipedia&format=json,,
United States Merchant Marine Academy,-73.762534,40.812154,http://api.duckduckgo.com/?q=United+States+Merchant+Marine+Academy%20wikipedia&format=json,,
Utica College,-75.272407,43.095183,http://api.duckduckgo.com/?q=Utica+College%20wikipedia&format=json,,
Vassar College,-73.894345,41.685105,http://api.duckduckgo.com/?q=Vassar+College%20wikipedia&format=json,,
Wagner College,-74.09573,40.615003,http://api.duckduckgo.com/?q=Wagner+College%20wikipedia&format=json,,
Wells College,-76.696512,42.744314,http://api.duckduckgo.com/?q=Wells+College%20wikipedia&format=json,,
Yeshiva University,-73.928541,40.8508,http://api.duckduckgo.com/?q=Yeshiva+University%20wikipedia&format=json,,
Appalachian State University,-81.680234,36.214844,http://api.duckduckgo.com/?q=Appalachian+State+University%20wikipedia&format=json,,
Barton College,-77.913805,35.735463,http://api.duckduckgo.com/?q=Barton+College%20wikipedia&format=json,,
Belmont Abbey College,-81.041847,35.261276,http://api.duckduckgo.com/?q=Belmont+Abbey+College%20wikipedia&format=json,,
Bennett College,-79.77998,36.067531,http://api.duckduckgo.com/?q=Bennett+College%20wikipedia&format=json,,
Brevard College,-82.729763,35.237657,http://api.duckduckgo.com/?q=Brevard+College%20wikipedia&format=json,,
Campbell University,-78.739508,35.409333,http://api.duckduckgo.com/?q=Campbell+University%20wikipedia&format=json,,
Catawba College,-80.486575,35.692445,http://api.duckduckgo.com/?q=Catawba+College%20wikipedia&format=json,,
Chowan University,-77.099141,36.436258,http://api.duckduckgo.com/?q=Chowan+University%20wikipedia&format=json,,
Davidson College,-80.845236,35.500006,http://api.duckduckgo.com/?q=Davidson+College%20wikipedia&format=json,,
Duke University,-78.94226,36.00159,http://api.duckduckgo.com/?q=Duke+University%20wikipedia&format=json,,
East Carolina University,-77.366199,35.606347,http://api.duckduckgo.com/?q=East+Carolina+University%20wikipedia&format=json,,
Elizabeth City State University,-76.210063,36.273539,http://api.duckduckgo.com/?q=Elizabeth+City+State+University%20wikipedia&format=json,,
Elon University,-79.505632,36.104149,http://api.duckduckgo.com/?q=Elon+University%20wikipedia&format=json,,
Fayetteville State University,-78.894709,35.072485,http://api.duckduckgo.com/?q=Fayetteville+State+University%20wikipedia&format=json,,
Gardner-Webb University,-81.668141,35.24732,http://api.duckduckgo.com/?q=Gardner-Webb+University%20wikipedia&format=json,,
Greensboro College,-79.800232,36.071082,http://api.duckduckgo.com/?q=Greensboro+College%20wikipedia&format=json,,
Guilford College,-79.888848,36.092563,http://api.duckduckgo.com/?q=Guilford+College%20wikipedia&format=json,,
High Point University,-79.994545,35.972674,http://api.duckduckgo.com/?q=High+Point+University%20wikipedia&format=json,,
Johnson C Smith University,-80.854842,35.243384,http://api.duckduckgo.com/?q=Johnson+C+Smith+University%20wikipedia&format=json,,
Lees-McRae College,-81.870998,36.16362,http://api.duckduckgo.com/?q=Lees-McRae+College%20wikipedia&format=json,,
Lenoir-Rhyne University,-81.326161,35.73904,http://api.duckduckgo.com/?q=Lenoir-Rhyne+University%20wikipedia&format=json,,
Livingstone College,-80.484459,35.670743,http://api.duckduckgo.com/?q=Livingstone+College%20wikipedia&format=json,,
Mars Hill University,-82.550859,35.825858,http://api.duckduckgo.com/?q=Mars+Hill+University%20wikipedia&format=json,,
Meredith College,-78.689175,35.797197,http://api.duckduckgo.com/?q=Meredith+College%20wikipedia&format=json,,
Methodist University,-78.875024,35.137854,http://api.duckduckgo.com/?q=Methodist+University%20wikipedia&format=json,,
Montreat College,-82.297522,35.645844,http://api.duckduckgo.com/?q=Montreat+College%20wikipedia&format=json,,
Mount Olive College,-78.071265,35.206314,http://api.duckduckgo.com/?q=Mount+Olive+College%20wikipedia&format=json,,
North Carolina A & T State University,-79.770152,36.076737,http://api.duckduckgo.com/?q=North+Carolina+A+%26+T+State+University%20wikipedia&format=json,,
University of North Carolina at Asheville,-82.565259,35.616618,http://api.duckduckgo.com/?q=University+of+North+Carolina+at+Asheville%20wikipedia&format=json,,
University of North Carolina at Chapel Hill,-79.050969,35.912165,http://api.duckduckgo.com/?q=University+of+North+Carolina+at+Chapel+Hill%20wikipedia&format=json,,
University of North Carolina at Charlotte,-80.73579,35.306834,http://api.duckduckgo.com/?q=University+of+North+Carolina+at+Charlotte%20wikipedia&format=json,,
University of North Carolina at Greensboro,-79.809844,36.067503,http://api.duckduckgo.com/?q=University+of+North+Carolina+at+Greensboro%20wikipedia&format=json,,
North Carolina Central University,-78.898602,35.974237,http://api.duckduckgo.com/?q=North+Carolina+Central+University%20wikipedia&format=json,,
North Carolina State University at Raleigh,-78.674517,35.785111,http://api.duckduckgo.com/?q=North+Carolina+State+University+at+Raleigh%20wikipedia&format=json,,
North Carolina Wesleyan College,-77.774231,36.017443,http://api.duckduckgo.com/?q=North+Carolina+Wesleyan+College%20wikipedia&format=json,,
University of North Carolina Wilmington,-77.875527,34.225223,http://api.duckduckgo.com/?q=University+of+North+Carolina+Wilmington%20wikipedia&format=json,,
William Peace University,-78.636793,35.789105,http://api.duckduckgo.com/?q=William+Peace+University%20wikipedia&format=json,,
University of North Carolina at Pembroke,-79.201895,34.687231,http://api.duckduckgo.com/?q=University+of+North+Carolina+at+Pembroke%20wikipedia&format=json,,
Pfeiffer University,-80.283168,35.484696,http://api.duckduckgo.com/?q=Pfeiffer+University%20wikipedia&format=json,,
Queens University of Charlotte,-80.832227,35.188929,http://api.duckduckgo.com/?q=Queens+University+of+Charlotte%20wikipedia&format=json,,
Mid-Atlantic Christian University,-76.217496,36.303765,http://api.duckduckgo.com/?q=Mid-Atlantic+Christian+University%20wikipedia&format=json,,
Saint Augustine's University,-78.621806,35.785032,http://api.duckduckgo.com/?q=Saint+Augustine%27s+University%20wikipedia&format=json,,
Salem College,-80.241357,36.087531,http://api.duckduckgo.com/?q=Salem+College%20wikipedia&format=json,,
Shaw University,-78.637693,35.771181,http://api.duckduckgo.com/?q=Shaw+University%20wikipedia&format=json,,
St Andrews University,-79.478385,34.746283,http://api.duckduckgo.com/?q=St+Andrews+University%20wikipedia&format=json,,
Wake Forest University,-80.279004,36.135301,http://api.duckduckgo.com/?q=Wake+Forest+University%20wikipedia&format=json,,
Warren Wilson College,-82.441097,35.611762,http://api.duckduckgo.com/?q=Warren+Wilson+College%20wikipedia&format=json,,
Wingate University,-80.444465,34.979384,http://api.duckduckgo.com/?q=Wingate+University%20wikipedia&format=json,,
Winston-Salem State University,-80.224905,36.089197,http://api.duckduckgo.com/?q=Winston-Salem+State+University%20wikipedia&format=json,,
Western Carolina University,-83.125447,35.28149,http://api.duckduckgo.com/?q=Western+Carolina+University%20wikipedia&format=json,,
Dickinson State University,-102.800511,46.882677,http://api.duckduckgo.com/?q=Dickinson+State+University%20wikipedia&format=json,,
University of Jamestown,-98.697209,46.915402,http://api.duckduckgo.com/?q=University+of+Jamestown%20wikipedia&format=json,,
University of Mary,-100.752386,46.724893,http://api.duckduckgo.com/?q=University+of+Mary%20wikipedia&format=json,,
Mayville State University,-97.322545,47.504671,http://api.duckduckgo.com/?q=Mayville+State+University%20wikipedia&format=json,,
Minot State University,-101.300624,48.246877,http://api.duckduckgo.com/?q=Minot+State+University%20wikipedia&format=json,,
University of North Dakota,-97.070823,47.921881,http://api.duckduckgo.com/?q=University+of+North+Dakota%20wikipedia&format=json,,
North Dakota State University-Main Campus,-96.805689,46.894523,http://api.duckduckgo.com/?q=North+Dakota+State+University-Main+Campus%20wikipedia&format=json,,
Valley City State University,-98.001762,46.919144,http://api.duckduckgo.com/?q=Valley+City+State+University%20wikipedia&format=json,,
University of Akron Main Campus,-81.510328,41.077768,http://api.duckduckgo.com/?q=University+of+Akron+Main+Campus%20wikipedia&format=json,,
Ashland University,-82.320621,40.860987,http://api.duckduckgo.com/?q=Ashland+University%20wikipedia&format=json,,
Baldwin Wallace University,-81.849112,41.373938,http://api.duckduckgo.com/?q=Baldwin+Wallace+University%20wikipedia&format=json,,
Bluffton University,-83.897678,40.896998,http://api.duckduckgo.com/?q=Bluffton+University%20wikipedia&format=json,,
Bowling Green State University-Main Campus,-83.637531,41.377036,http://api.duckduckgo.com/?q=Bowling+Green+State+University-Main+Campus%20wikipedia&format=json,,
Capital University,-82.937867,39.954875,http://api.duckduckgo.com/?q=Capital+University%20wikipedia&format=json,,
Case Western Reserve University,-81.605769,41.500812,http://api.duckduckgo.com/?q=Case+Western+Reserve+University%20wikipedia&format=json,,
Cedarville University,-83.812098,39.750338,http://api.duckduckgo.com/?q=Cedarville+University%20wikipedia&format=json,,
Central State University,-83.876795,39.716465,http://api.duckduckgo.com/?q=Central+State+University%20wikipedia&format=json,,
